brand_name,score,area_code
고씨네고추장찌개,48,3120030
고씨네만두공방,31,3110307
고씨네메밀공방,15,3130140
고씨네메밀공방,15,3110066
고씨떡볶이,40,3110991
고양이부엌,55,3110621
고양이부엌,36,3110914
고양이부엌,33,3110960
고요베이크샵,44,3120102
고우,66,3001491
고우,52,3120208
고우,47,3120103
고우,33,3120119
고우,32,3120229
고우,15,3130302
고우가,47,3120149
고우성수,37,3110131
고집132,56,3120149
고집132,51,3110126
고집132,15,3130265
고칸,44,3120131
고쿠텐,64,3120104
고쿠텐,55,3120189
고쿠텐,40,3120012
고쿠텐,37,3120225
고투웍,44,3110131
고품격 커피공장,43,3110925
고품격 커피공장,40,3120197
고품격 커피공장,34,3120173
고품격 커피공장,15,3110960
고품격 커피공장,15,3130323
고품격 커피공장,15,3110923
고품격 커피공장,15,3110933
고피자,49,3120085
고피자,45,3120003
고피자,41,3111010
고피자,40,3110112
고피자,35,3130265
고피자,35,3120207
고피자,34,3120167
고피자,34,3120158
고피자,31,3120003
고피자,15,3120173
고피자,15,3130219
고피자,15,3120096
고피자,15,3120248
고향 엄마손바지락생칼국수,36,3120094
고향떡집,15,3130137
고향옥얼큰순대국,48,3110657
고향옥얼큰순대국,15,3120118
고향옥얼큰순대국,15,3120089
곤조,31,3110435
곤지암 한우 소머리국밥,31,3110278
곤지암 한우 소머리국밥,15,3130031
곤지암 한우 소머리국밥,15,3110674
곤지암할매소머리국밥,32,3110374
곤지암할매소머리국밥,15,3120011
곤지암할매소머리국밥,15,3111047
곤지암할매소머리국밥,15,3110133
곤지암할매소머리국밥,12,3120149
곤카츠,35,3110126
곤트란쉐리에,49,3110071
곤트란쉐리에,49,3120149
곤트란쉐리에,49,3120107
곤트란쉐리에,44,3120047
곤트란쉐리에,43,3120052
곤트란쉐리에,40,3110142
곤트란쉐리에,40,3120167
곤트란쉐리에,40,3120170
곤트란쉐리에,37,3110403
곤트란쉐리에,36,3120173
곤트란쉐리에,35,3110930
곤트란쉐리에,31,3120023
곤트란쉐리에,15,3120210
곤트란쉐리에,15,3111004
곤트란쉐리에,15,3130310
곤트란쉐리에,15,3130054
골든타이,48,3111019
골똘,34,3120056
골목길,48,3120130
골목길,42,3120193
골목길,40,3120225
골목길,35,3130053
골목길,31,3130200
골목길,31,3120182
골목길,31,3110021
골목길,15,3111008
골목길,15,3120121
골목안채,15,3110381
골목참치,42,3110900
골목참치,38,3120120
골목참치,31,3110847
골방,38,3110759
곰대감,15,3130229
곰솥,37,3120105
곰작골나주곰탕,48,3130301
곰작골나주곰탕,40,3120192
곰작골나주곰탕,34,3110142
곰작골나주곰탕,32,3120189
곱,55,3130195
곱,53,3120192
곱,46,3120137
곱,32,3130069
곱깨비,31,3130192
곱깨비,31,3110371
곱깨비,15,3110647
곱도리탕전문점,15,3110666
곱분이곱창,43,3120113
곱분이곱창,40,3130206
곱분이곱창,39,3130163
곱분이곱창,38,3110706
곱분이곱창,38,3110667
곱분이곱창,36,3110306
곱분이곱창,35,3110522
곱분이곱창,35,3110757
곱분이곱창,35,3120156
곱분이곱창,34,3130312
곱분이곱창,34,3120246
곱분이곱창,33,3120120
곱분이곱창,31,3130235
곱분이곱창,31,3110572
곱분이곱창,31,3120235
곱분이곱창,31,3110500
곱분이곱창,15,3120053
곱분이곱창,15,3120089
곱분이곱창,15,3110367
곱분이곱창,15,3110410
곱분이곱창,15,3110230
곱분이곱창,15,3130326
곱분이곱창,15,3110262
곱창고,47,3120189
곱창고,34,3120012
곱창고,33,3120197
곱창고,33,3120131
곱창고,33,3130078
곱창고,31,3120148
곱창의전설,44,3130266
곱창의전설,41,3130293
곱창의전설,31,3130235
곱창의전설,31,3111021
곱창의전설,15,3110736
곱창의전설,15,3110840
곱창이야기,51,3120119
곱창이야기,41,3120094
곱창이야기,39,3120059
곱창이야기,31,3120018
곱창이야기,31,3111028
곱창이야기,15,3120119
곱창팩토리,51,3120145
공간갑,44,3120031
공드린,33,3130192
공룡닭발,15,3120194
공룡슈퍼,15,3120122
공릉동원조멸치국수,46,3111047
공릉동원조멸치국수,40,3111015
공릉동원조멸치국수,36,3120131
공릉동원조멸치국수,35,3111006
공릉동원조멸치국수,31,3120130
공릉동원조멸치국수,31,3130291
공릉동원조멸치국수,31,3130072
공릉동원조멸치국수,31,3120064
공릉동원조멸치국수,15,3110658
공릉동원조멸치국수,15,3120095
공릉동원조멸치국수,15,3111024
공릉동원조멸치국수,15,3110148
공릉동원조멸치국수,15,3110373
공릉동원조멸치국수,15,3110382
공릉동원조멸치국수,15,3120010
공만치킨,15,3130274
공만치킨,15,3111032
공미학,48,3110928
공미학,35,3130191
공수간,37,3120218
공수간,34,3130318
공수간,32,3130021
공수간,31,3120150
공음,48,3110487
공일부엌,51,3110066
공차,50,3120027
공차,48,3120023
공차,47,3130140
공차,47,3120228
공차,47,3120041
공차,45,3120054
공차,45,3120189
공차,44,3120072
공차,44,3120225
공차,44,3120227
공차,43,3110550
공차,43,3120243
공차,43,3110307
공차,43,3120081
공차,42,3120022
공차,42,3120106
공차,42,3120012
공차,42,3120073
공차,42,3120218
공차,42,3120043
공차,42,3120197
공차,42,3120160
공차,41,3120090
공차,41,3110126
공차,41,3120227
공차,41,3110070
공차,41,3120060
공차,40,3120113
공차,40,3120149
공차,40,3120244
공차,40,3120167
공차,39,3120128
공차,39,3110248
공차,39,3120149
공차,38,3120227
공차,38,3130191
공차,38,3120029
공차,37,3120012
공차,37,3130179
공차,37,3130107
공차,37,3120052
공차,37,3130207
공차,36,3130170
공차,36,3120151
공차,36,3110110
공차,36,3110488
공차,35,3130140
공차,35,3120240
공차,35,3120149
공차,35,3130265
공차,35,3130318
공차,35,3130245
공차,35,3110177
공차,35,3110723
공차,34,3130069
공차,34,3110763
공차,34,3001493
공차,34,3120103
공차,34,3110959
공차,34,3120085
공차,33,3110725
공차,33,3130025
공차,33,3130273
공차,33,3120006
공차,33,3110981
공차,33,3110420
공차,33,3120167
공차,32,3120089
공차,32,3120224
공차,32,3120167
공차,32,3130012
공차,32,3110220
공차,32,3120236
공차,32,3110500
공차,32,3120188
공차,32,3120129
공차,32,3120114
공차,32,3120227
공차,32,3120065
공차,31,3110265
공차,31,3110840
공차,31,3110069
공차,31,3120181
공차,31,3120187
공차,31,3110927
공차,31,3120049
공차,31,3120074
공차,31,3120224
공차,15,3120033
공차,15,3120167
공차,15,3120189
공차,15,3120094
공차,15,3130178
공푸,59,3120071
공화춘,37,3110485
공화춘,32,3110038
과일에반하다.프루타,41,3110019
과일에반하다.프루타,32,3120094
과일에반하다.프루타,15,3120048
과일에반하다.프루타,15,3120161
과일에반하다.프루타,12,3120229
과일의시작야미,31,3111015
곽만근갈비탕,45,3110255
곽만근갈비탕,43,3111006
곽만근갈비탕,35,3110998
곽만근갈비탕,31,3130103
관식당,15,3110538
광명대창집,43,3120103
광명대창집,42,3120145
광명대창집,42,3110763
광명대창집,40,3120113
광명대창집,36,3110718
광명대창집,35,3130285
광명대창집,35,3130167
광명대창집,35,3110647
광명대창집,31,3130069
광명대창집,15,3120110
광부맥주,42,3110718
광부맥주,36,3130257
광부맥주,15,3120159
광선집,36,3120119
광선집,33,3120121
광수육회,41,3110161
광수육회,39,3111040
광수육회,39,3110465
광수육회,34,3110237
광수육회,31,3111049
광수육회,15,3110306
광수육회,15,3130310
광수육회,15,3130067
광수육회,15,3130276
광수육회,15,3110092
광수육회,15,3110612
광연수산,31,3111090
광화문국밥,79,3120023
광화문국밥,41,3120205
광화문미진,84,3120006
광화문미진,33,3110959
광화문석갈비,52,3120023
광화문석갈비,31,3001496
괴르츠,57,3110563
괴르츠,34,3110180
괸당집,47,3110928
교다이야,60,3130188
교대밀밭,52,3110928
교대밀밭,42,3120222
교대이층집,54,3120130
교대이층집,54,3120128
교대이층집,50,3120189
교대이층집,50,3120004
교대이층집,49,3120143
교대이층집,48,3120149
교대이층집,48,3120022
교대이층집,46,3120160
교대이층집,44,3120003
교대이층집,43,3120006
교대이층집,41,3120179
교대이층집,41,3130183
교대이층집,40,3120215
교대이층집,39,3120052
교대이층집,37,3110989
교대이층집,36,3120189
교대이층집,36,3120119
교대이층집,15,3120173
교동닭강정,55,3130186
교동전선생,44,3120149
교동전선생,39,3120003
교동전선생,39,3120004
교동전선생,38,3120020
교동전선생,36,3110761
교동전선생,36,3110039
교동전선생,34,3120149
교동전선생,34,3130171
교동전선생,32,3120154
교동전선생,31,3120189
교동전선생,31,3120113
교동전선생,31,3120148
교동전선생,31,3120191
교동전선생,31,3120126
교동전선생,15,3120140
교동전선생,15,3110423
교동짬뽕,39,3120225
교동짬뽕,35,3130163
교동짬뽕,33,3130127
교동짬뽕,32,3120076
교동짬뽕,31,3110569
교동짬뽕,15,3120236
교동짬뽕,15,3110468
교동짬뽕,15,3130082
교반,15,3120118
교집합,44,3130188
교촌치킨,60,3120006
교촌치킨,46,3120121
교촌치킨,46,3120012
교촌치킨,46,3130183
교촌치킨,45,3110069
교촌치킨,45,3130325
교촌치킨,45,3110035
교촌치킨,44,3110997
교촌치킨,44,3110450
교촌치킨,44,3110758
교촌치킨,43,3110423
교촌치킨,43,3120069
교촌치킨,43,3110835
교촌치킨,43,3111054
교촌치킨,43,3120022
교촌치킨,42,3110707
교촌치킨,41,3120192
교촌치킨,41,3110073
교촌치킨,41,3120219
교촌치킨,41,3110476
교촌치킨,41,3110863
교촌치킨,41,3110977
교촌치킨,41,3130159
교촌치킨,41,3120007
교촌치킨,41,3120149
교촌치킨,40,3111010
교촌치킨,40,3111045
교촌치킨,40,3120053
교촌치킨,40,3110431
교촌치킨,39,3110110
교촌치킨,39,3130102
교촌치킨,39,3130324
교촌치킨,39,3120195
교촌치킨,39,3130173
교촌치킨,38,3110159
교촌치킨,38,3110346
교촌치킨,37,3130164
교촌치킨,37,3110551
교촌치킨,37,3110772
교촌치킨,37,3130069
교촌치킨,37,3110667
교촌치킨,37,3111009
교촌치킨,37,3120085
교촌치킨,37,3110755
교촌치킨,36,3130071
교촌치킨,36,3130234
교촌치킨,36,3130319
교촌치킨,36,3120001
교촌치킨,36,3130167
교촌치킨,36,3110190
교촌치킨,36,3110113
교촌치킨,36,3120229
교촌치킨,36,3130111
교촌치킨,36,3120048
교촌치킨,36,3120173
교촌치킨,35,3110748
교촌치킨,35,3110988
교촌치킨,35,3130198
교촌치킨,35,3110298
교촌치킨,34,3130100
교촌치킨,34,3110858
교촌치킨,34,3130062
교촌치킨,34,3130177
교촌치킨,34,3120242
교촌치킨,34,3110627
교촌치킨,33,3130175
교촌치킨,33,3120158
교촌치킨,33,3120131
교촌치킨,33,3110545
교촌치킨,33,3110511
교촌치킨,33,3111011
교촌치킨,32,3111036
교촌치킨,32,3130051
교촌치킨,32,3130067
교촌치킨,32,3110374
교촌치킨,32,3110332
교촌치킨,32,3120182
교촌치킨,32,3120016
교촌치킨,32,3120144
교촌치킨,32,3110134
교촌치킨,32,3120068
교촌치킨,32,3130161
교촌치킨,31,3110373
교촌치킨,31,3120112
교촌치킨,31,3130222
교촌치킨,31,3110571
교촌치킨,31,3110493
교촌치킨,31,3130083
교촌치킨,31,3110203
교촌치킨,31,3120106
교촌치킨,31,3110678
교촌치킨,31,3120061
교촌치킨,31,3120089
교촌치킨,31,3130118
교촌치킨,31,3110931
교촌치킨,31,3120237
교촌치킨,31,3110278
교촌치킨,31,3110619
교촌치킨,31,3110661
교촌치킨,31,3110401
교토마블,46,3130058
구구족,41,3130146
구구족,38,3130120
구구족,36,3130157
구구족,35,3120096
구구족,34,3130290
구구족,33,3120068
구구족,33,3130053
구구족,32,3110363
구구족,31,3120152
구구족,31,3110421
구구족,31,3110130
구구족,15,3111052
구구족,15,3120095
구구족,15,3130303
구구족,15,3120056
구구족,15,3120090
구구족,15,3120100
구구족,15,3130273
구구족,15,3111028
구구족,15,3120138
구구함박,31,3110733
구구향훠궈,36,3110648
구구향훠궈,15,3110140
구도로통닭,45,3120081
구도로통닭,42,3120130
구도로통닭,39,3120006
구도로통닭,38,3120233
구도로통닭,35,3120122
구도로통닭,34,3120157
구도로통닭,15,3120094
구땡식당,31,3110895
구로돈가,50,3120129
구로안,39,3120130
구룡포막회,47,3120235
구룡포막회,39,3120008
구룡포막회,35,3120173
구룡포막회,34,3130171
구룡포막회,32,3120166
구룡포막회,31,3130056
구르카,59,3120028
구름계란덮밥,36,3110581
구름공방,35,3110419
구름공방,34,3110559
구마스시,39,3120003
구백냥곱창,39,3120158
구백냥곱창,34,3130248
구백냥곱창,33,3120198
구백냥곱창,15,3130268
구백냥곱창,15,3110220
구백냥곱창,15,3110305
구수옥,42,3130289
구수옥,15,3120182
구수옥설렁탕,38,3110759
구스따레일젤라또,39,3111013
구스띠모,31,3120115
구스띠모,15,3120006
구스아일랜드,58,3120192
구스카토,33,3110669
구스커피앤바,15,3130186
구슬함박,45,3120167
구욱희씨,45,3110120
구이가,32,3130285
구이가,31,3110706
구이가,31,3120224
구이턴,59,3120025
구이턴,49,3120079
구이턴,48,3120094
구이턴,47,3120148
구이턴,45,3110067
구이턴,44,3120185
구이턴,41,3110444
구이턴,41,3120165
구이턴,40,3110076
구이턴,39,3120227
구이턴,39,3110763
구이턴,38,3120047
구이턴,38,3110989
구이턴,35,3110938
구이턴,35,3110774
구이턴,34,3130031
구주,42,3120121
구주,15,3120225
구주,15,3120006
구테로이테,68,3110966
구테로이테,39,3130002
구테로이테,33,3120076
구테로이테,15,3001492
구퉁이,37,3110895
구퉁이,33,3130303
구퉁이,31,3130271
구퉁이,15,3130183
구파발맛극장,15,3120089
구황작물,42,3110544
국가대패,35,3110862
국가대패,31,3110607
국가대패,15,3110900
국가대패,15,3110496
국가대패,15,3110456
국가대표 생고기,34,3120150
국고집,39,3110960
국고집,36,3110989
국고집,34,3110049
국대떡볶이,38,3130021
국대떡볶이,37,3110594
국대떡볶이,33,3110621
국대떡볶이,33,3120175
국대떡볶이,33,3110307
국대떡볶이,33,3120210
국대떡볶이,15,3120137
국대오리,32,3120006
국대오리,31,3110997
국민고기,15,3120116
국민낙곱새,31,3111025
국민낙곱새,31,3110650
국민낙곱새,31,3110848
국민낙곱새,15,3110143
국민낙곱새,15,3111071
국민낙곱새,15,3120133
국민낙곱새,15,3110545
국민낙곱새,15,3120048
국민낙곱새,15,3110250
국민낙곱새,15,3130104
국민낙곱새,15,3110466
국민닭발,37,3111028
국민닭발,31,3110222
국민닭발,31,3110177
국민통닭,15,3120118
국민통닭,15,3111052
국민통닭,15,3111010
국민한우,32,3110958
국밥대장,41,3130232
국밥대장,41,3110333
국밥대장,38,3111018
국밥대장,15,3120044
국밥의 민족,15,3110514
국밥의 민족,15,3130302
국밥쟁이,36,3120189
국밥쟁이,35,3120224
국밥쟁이,31,3120189
국밥참맛있는집,15,3130325
국빈관,49,3130002
국사랑,35,3120080
국사랑,31,3110671
국수나무,41,3110667
국수나무,40,3120144
국수나무,40,3110398
국수나무,38,3110713
국수나무,37,3130097
국수나무,37,3110057
국수나무,36,3110687
국수나무,36,3130232
국수나무,35,3120067
국수나무,35,3110585
국수나무,35,3130210
국수나무,35,3110833
국수나무,34,3110719
국수나무,33,3120242
국수나무,33,3120138
국수나무,33,3110728
국수나무,33,3110430
국수나무,33,3120082
국수나무,33,3110306
국수나무,33,3120075
국수나무,33,3120060
국수나무,33,3120061
국수나무,33,3110112
국수나무,32,3110852
국수나무,32,3110707
국수나무,32,3110755
국수나무,32,3110615
국수나무,31,3110069
국수나무,31,3130292
국수나무,31,3120247
국수나무,31,3130194
국수나무,31,3120131
국수나무,31,3120097
국수나무,31,3110812
국수나무,31,3120004
국수나무,31,3110762
국수나무,31,3120098
국수나무,31,3110681
국수나무,31,3110409
국수나무,31,3110033
국수나무,31,3110023
국수나무,31,3130150
국수나무,15,3120126
국수나무,15,3130222
국수나무,15,3110902
국수나무,15,3120140
국수나무,15,3130271
국수나무,15,3130227
국수나무,15,3110603
국수나무,15,3120083
국수나무,15,3110947
국수나무,15,3110299
국제수입식당,46,3120198
국제식당,43,3110410
국제식당,41,3120105
국제식당,32,3110542
국제통닭,38,3120094
군산오징어,59,3111006
군산오징어,55,3120089
군산오징어,34,3120224
군산오징어,31,3120118
군산오징어,15,3120143
군선생,37,3120160
군선생,36,3120172
군선생,36,3120076
군선생,33,3110852
군선생,33,3120205
군선생,31,3120246
군선생,15,3130232
군자대한곱창,42,3120029
군자대한곱창,42,3120225
군자대한곱창,38,3110423
군자대한곱창,36,3120012
군자대한곱창,35,3120235
군자대한곱창,33,3120081
군자대한곱창,32,3110989
군자대한곱창,15,3130069
군자대한곱창,15,3120038
굴림,49,3130073
굽네치킨,48,3110069
굽네치킨,47,3110300
굽네치킨,46,3110363
굽네치킨,44,3110594
굽네치킨,42,3130206
굽네치킨,42,3110106
굽네치킨,42,3110316
굽네치킨,41,3111038
굽네치킨,40,3130166
굽네치킨,38,3110160
굽네치킨,38,3110713
굽네치킨,38,3130173
굽네치킨,37,3130218
굽네치킨,37,3130238
굽네치킨,37,3110850
굽네치킨,36,3111041
굽네치킨,36,3110618
굽네치킨,35,3111074
굽네치킨,34,3110667
굽네치킨,34,3110369
굽네치킨,34,3110973
굽네치킨,34,3110676
굽네치킨,33,3120124
굽네치킨,33,3110402
굽네치킨,32,3120118
굽네치킨,32,3110398
굽네치킨,32,3120138
굽네치킨,32,3110737
굽네치킨,32,3110640
굽네치킨,32,3110415
굽네치킨,31,3110627
굽네치킨,31,3110403
굽네치킨,31,3120085
굽네치킨,31,3130195
굽네치킨,31,3111070
굽네치킨,31,3110216
굽네치킨,31,3130110
굽네치킨,31,3110570
굽네치킨,31,3110245
굽네치킨,31,3120102
굽네치킨,31,3110174
굽네치킨,31,3111088
굽네치킨,31,3120219
굽네치킨,31,3110607
굽네치킨,31,3120054
굽네치킨,31,3110544
굽네치킨,31,3110449
굽네치킨,31,3130002
굽네치킨,31,3120183
굽네치킨,31,3111001
굽네치킨,31,3110334
굽네치킨,31,3110759
굽네치킨,31,3120032
굽네치킨,31,3130080
