brand_name,월간 총 검색량,월간 데스크톱 검색량,월간 모바일 검색량,일평균 검색량,블로그최근한달발행량,블로그전체기간발행량,카페최근한달발행량,카페전체기간발행량,VIEW최근한달발행량,VIEW전체기간발행량,어제까지검색량,월말까지검색량,블로그포화지수,카페포화지수,VIEW포화지수,연별 검색량-2016년,연별 검색량-2017년,연별 검색량-2018년,연별 검색량-2019년,연별 검색량-2020년,연별 검색량-2021년,연별 검색량-2022년,월별 검색비율-1월,월별 검색비율-2월,월별 검색비율-3월,월별 검색비율-4월,월별 검색비율-5월,월별 검색비율-6월,월별 검색비율-7월,월별 검색비율-8월,월별 검색비율-9월,월별 검색비율-10월,월별 검색비율-11월,월별 검색비율-12월,요일비율-월,요일비율-화,요일비율-수,요일비율-목,요일비율-금,요일비율-토,요일비율-일,연령별검색비율 - 10대 ,연령별검색비율 - 20대 ,연령별검색비율 - 30대 ,연령별검색비율 - 40대 ,연령별검색비율 - 50대 이상 ,성별검색비율 - 남성,성별검색비율 - 여성,이슈성,정보성,상업성
민혁이네 외국포차,620,60,560,20.666666666666668,7,3542,0,224,7,3785,90,820.0,1.129032258064516,0.0,1.129032258064516,73600,196600,155000,66600,36500,17800,16500,9.580748573486288,9.822806883306058,7.948810741482165,7.095995690174656,9.302152180732056,8.631183089583311,7.449979903767686,7.3866621789500275,7.465237085179527,7.947893376471482,7.149665170003202,10.218865126863554,12.456575788119984,13.078448407613314,13.02427742092441,13.597805887544888,17.22607199394257,18.09411212488228,12.522708376972552,5.19,44.34,35.62,11.87,2.97,39.7,60.3,3.903281519861831,56.7492054,43.250794600000006
밀라노뽕,340,70,270,11.333333333333334,7,76,1,3,8,79,60,470.0,2.0588235294117645,0.2941176470588235,2.3529411764705883,0,0,0,0,0,10,90,3.897701218309448,3.5694737472939155,4.000272303001802,0.0,7.385118098,24.22729020433399,15.92167933998732,12.212369771183386,10.91812212614167,6.57116690964564,6.527250844058884,4.769555438194456,14.845275293189362,16.468618766130856,14.948156744341246,15.58039087511938,15.951213885355864,10.449054665407164,11.757289770456133,1.15,25.19,30.53,35.11,8.02,38.93,61.07,2.739726027,83.2777206,16.722279400000005
보리네생고깃간,3090,440,2650,103.0,7,3135,7,1072,14,4228,500,4260.0,0.2265372168284789,0.2265372168284789,0.4530744336569579,52900,54800,58400,76700,59700,39800,57000,8.071655077790364,7.486686705001869,7.378452904628268,7.778790245970295,9.246733713072896,8.374555263616728,8.417807489825677,7.664707264807823,8.429727293545215,8.088480373255463,8.757977575,10.304426093900886,14.12305066031945,14.587852167123003,14.639885564992412,14.66786797006887,14.749173017054243,14.27969658757128,12.95247403287076,3.28,13.96,32.84,30.38,19.54,40.6,59.4,3.074265976,71.7222846,28.277715400000005
본초불닭발,900,120,780,30.0,7,1868,7,895,14,2777,180,1270.0,0.7777777777777778,0.7777777777777778,1.5555555555555556,31300,32900,36300,23900,21400,20500,15300,8.416388855065705,8.126978359059677,8.033557936858099,8.369949438694519,8.412105470520137,8.606751272007585,8.624670279821343,8.972698287,7.951119919388653,7.807072011,8.240483059,8.438225112,14.007793778867844,14.205941550844562,14.261052448703037,13.776627344468755,14.966606745558131,14.61364919900464,14.168328932553017,6.88,24.62,24.48,31.09,12.93,32.46,67.54,0.310880829015544,37.81842475,62.18157525
분식이이래도되는가,650,90,560,21.666666666666668,7,2028,0,337,7,2377,70,520.0,1.0769230769230769,0.0,1.0769230769230769,2200,21000,47400,88900,105400,71100,26900,8.326986723323582,8.952657439553851,8.334891728075192,8.318397635720412,9.815428130623998,7.914075952960717,8.241881167758326,9.074764297987954,8.012638128192734,8.114352632,7.411277526308811,7.4826486377533294,13.155026827479295,13.868557998925446,14.523604581086165,14.61770597307796,14.280601143904168,14.408443329508568,15.146060146018394,10.52,23.8,25.28,34.87,5.54,29.7,70.3,0.8547008547008548,62.7972888,37.2027112
사나포차,1640,120,1520,54.66666666666666,7,1555,1,577,8,2143,230,1750.0,0.426829268,0.06097561,0.4878048780487805,27600,22000,11500,12800,16300,11700,20600,9.110539255397027,9.177246535113133,9.857942869494355,8.323269405,8.367540976715484,7.907523198253284,7.793405800422619,7.467426217874315,8.509141344759556,7.725126389245466,8.280784342748834,7.480053665371253,13.677978399211224,13.938519812425469,14.24527608,14.60189909500806,15.958018643427907,14.801793422044002,12.776514552515634,6.15,32.87,25.66,22.22,13.1,37.7,62.3,2.072538860103627,61.146843318,38.853156682000005
삼꾸미집,290,60,230,9.666666666666666,7,663,0,15,7,681,40,360.0,2.413793103448276,0.0,2.413793103448276,0,0,0,0,0,380,10100,9.551967116513453,8.676411972934018,7.8182971287310385,8.197386442489067,7.518118140882765,9.074053537948693,8.850276118386716,7.961564411117142,8.369226371,8.726015323021928,6.596901162465457,8.659782274514805,14.377744494338987,13.907572048214597,14.573824050218514,14.15595253525088,15.202713719064452,14.921482049337229,12.860711103575342,8.07,43.05,27.8,13.9,7.17,39.46,60.54,0.4310344827586206,56.28150685,43.71849315
상수동치맥,130,10,120,4.333333333333333,7,988,2,108,9,1101,20,140.0,5.384615384615385,1.5384615384615383,6.923076923076923,4330,4910,3280,1570,680,200,1860,8.394958351129839,7.491043139088013,8.522469450025913,7.915336045843041,8.798832439468162,8.947506647020356,9.90564759397158,9.122900471,8.331400989016856,8.001015092920888,7.400051952,7.168837828553508,13.694774077464173,14.361260993324295,13.863995494362632,14.508230482709756,15.859293002132846,14.339536837166644,13.372909112839654,5.83,46.6,19.42,15.53,12.62,47.57,52.43,4.017094017094017,62.3387154,37.6612846
성식이네 매운닭발,90,20,70,3.0,7,601,0,67,7,671,0,0.0,7.777777777777778,0.0,7.777777777777778,2330,900,990,550,1410,6590,1210,6.006953766440459,5.109551148032841,5.2898398539763605,6.105969745605823,5.818823513742717,5.112144492393308,31.859063376611505,10.182285434797985,7.451141646553085,5.767910832120803,6.2183444800013445,5.077971709723768,13.86996380555515,13.494127642582113,15.849702192755371,14.868810944226372,13.161313700341251,14.604157433796766,14.15192428074297,1.14,38.64,35.23,19.32,5.68,31.82,68.18,8.138447147,56.7492054,43.250794600000006
수김밥,2310,120,2190,77.0,7,235,2,160,9,397,320,2670.0,0.303030303030303,0.086580087,0.3896103896103896,2810,2940,3730,5860,6840,5860,6870,7.299981442000932,7.010707260814726,6.4343230476763225,7.045856547894551,7.764410373484261,8.859667256682751,9.080189049666949,10.749882259489103,10.393108773650358,10.38048604730457,8.778337551345581,6.203050389989904,13.756428274764582,14.611292095014402,14.400164412074393,14.284016707270007,14.68076264036909,15.335250471214842,12.932085399292676,1.96,14.11,30.14,44.64,9.14,19.19,80.81,11.393350765782593,60.0025338,39.9974662
스시나미키,950,170,780,31.666666666666668,7,779,1,89,8,872,110,810.0,0.7368421052631579,0.1052631578947368,0.8421052631578947,0,8830,25800,30800,36400,46000,31900,8.768866762152543,8.965222130424157,8.332901065567793,9.115820552,7.514978159215199,7.565227637720994,7.747404726618948,8.097936132494672,7.556132883,8.316038371840605,8.863982251633505,9.155489327681815,15.44891463635792,15.725449369907126,15.661906975313167,15.078383416930876,14.358083364530314,12.47890465419896,11.248357582761631,1.21,28.17,39.9,14.51,16.2,49.21,50.79,1.4554794520547945,51.8258982,48.1741018
스시히로바,3170,330,2840,105.66666666666669,7,5944,4,1971,11,7955,480,4030.0,0.2208201892744479,0.1261829652996845,0.3470031545741325,125500,101100,86700,71700,64900,68100,72200,9.600509548596792,9.060048856212005,8.407235494632792,8.402951669693513,9.044180622,8.389364295086512,7.660558644337309,7.693431193066106,7.506673325991474,7.792518497672258,7.445206879988832,8.997320972668978,12.733806492905453,12.733831535039908,12.99496977395432,13.074972613345947,14.017678650534677,16.903534526394495,17.541206407825204,2.34,13.98,24.45,36.5,22.74,42.12,57.88,2.832469775474957,73.9329942,26.067005800000004
시라카와텐푸라,790,100,690,26.33333333333333,7,363,0,15,7,380,150,1280.0,0.8860759493670887,0.0,0.8860759493670887,0,0,0,3070,7070,1210,6200,6.239699029983363,5.388508322519656,6.957403544251401,12.176757282705283,10.567258189469056,9.339561135190516,10.88948554,8.874288008789442,7.2888907685762785,6.726172581144565,7.390247938781938,8.161727659259103,13.174038507988431,14.72381428243114,15.160307461426523,15.33338642677238,16.32960804767066,14.326927731319453,10.951917542391405,0.68,31.18,42.59,16.87,8.69,39.69,60.31,3.73015873015873,83.86176599999999,16.138234000000004
시래정각,280,70,210,9.333333333333334,7,243,2,94,9,339,50,370.0,2.5,0.7142857142857143,3.214285714285714,1140,1630,1580,1450,2550,2160,3160,7.550201973100504,7.872071364,8.023068837815478,8.324248051452068,8.668216736351669,8.406611028842633,9.709599471517352,8.143818081,7.576543524666755,8.006795600272506,9.950929017501156,7.767896314120186,15.720010026645218,15.911621915872756,14.17619656410045,14.262681750805145,13.635672508006175,13.199029041671972,13.094788192898283,0.54,22.83,34.78,18.48,23.37,43.48,56.52,3.833658219623132,74.32111017,25.678889830000003
신양로스터스,1170,210,960,39.0,7,813,4,94,11,912,160,1230.0,0.5982905982905984,0.3418803418803419,0.9401709401709402,0,310,520,1650,13500,21400,21400,8.449546153,8.553771171691297,8.414304765,8.477955848807209,9.365707254250376,8.166855570463866,7.443348524055411,7.896398153417278,8.809127175781983,8.628087190084935,8.109969171344906,7.6849290222768225,13.283141556097425,13.21911688309154,15.486866472880893,14.143519574685468,14.29669060931358,15.41330121873917,14.157363685191934,0.3,18.8,45.28,24.21,11.42,26.77,73.23,0.9866511897852582,56.12377225,43.87622775
쎄띠엠므,90,10,80,3.0,7,274,0,12,7,287,20,160.0,7.777777777777778,0.0,7.777777777777778,1450,350,290,90,420,2440,1720,7.550861802275572,7.909345455353198,8.494719381556997,9.156445895341545,8.524214912659165,8.547811181804336,8.431922482049938,10.24645565721882,7.958436148409098,8.415386211274692,7.827046778586506,6.937354093470134,15.020584611351662,13.116612262982713,14.1193494889903,13.822724785707246,14.44434742890639,14.388056927834592,15.088324494227104,18.64,35.59,22.03,6.78,16.95,11.86,88.14,4.627249357326478,89.4985828,10.501417200000004
양호실떡볶이,150,10,140,5.0,7,678,3,889,10,1575,30,250.0,4.666666666666667,2.0,6.666666666666667,0,0,0,0,0,15800,5610,5.837992746571247,6.832252790599702,5.189175500607694,5.461349478777456,34.455169941562374,7.95509412,7.272911577727113,6.855021518880325,5.614916801737524,5.011955809,4.772479007441321,4.741680707040789,11.082093366150056,10.403305355240478,9.610030069146164,22.64016670731878,18.49820797737209,14.380296035971934,13.385900488800504,7.07,39.39,30.3,13.13,10.1,35.35,64.65,7.871396896,66.7601346,33.2398654
엑스엑스 커피메이커,250,40,210,8.333333333333334,7,87,2,3,9,90,100,780.0,2.8000000000000003,0.8,3.6,0,0,0,0,0,0,1820,6.634586580733568,8.244037213292792,8.341792105641542,6.563368152167211,7.578368768001393,6.773927433,9.857001216929662,11.51442257764031,10.687922222393292,8.291828694721048,6.629145134794751,8.883599900409301,15.413888898528333,15.077803583391864,14.44138028085692,14.9788194686984,13.344566670553892,13.557074017579913,13.186467080390685,1.6,20.32,35.29,39.04,3.74,69.52,30.48,4.804804804804805,24.778777635999987,75.22122236400001
와세다야,1080,160,920,36.0,7,1335,0,244,7,1587,160,1510.0,0.6481481481481481,0.0,0.6481481481481481,27600,24900,24100,19200,14800,17200,16600,9.255618743954049,8.474660060401568,8.244443476,8.259267668013301,7.869077644,7.651451758346395,8.269603709433602,7.924838547025777,7.326112166807046,7.223067906755877,8.809463977549939,10.69239434,14.90543035877823,15.566627677090525,15.500679270432844,15.818494563652449,15.916762926962086,11.961017743522843,10.330987459561031,1.88,26.41,30.52,21.24,19.95,33.92,66.08,1.3126079447322971,82.1096298,17.890370200000007
우동야마이루식,890,140,750,29.666666666666668,7,45,0,2,7,47,150,1160.0,0.7865168539325843,0.0,0.7865168539325843,0,0,0,0,0,0,940,6.290348146207522,4.658362202300909,5.377245931,6.371784085837434,7.380980289932776,7.326233051754596,6.523840114661257,8.213319700050837,12.416166458574107,13.96383974732538,12.009249747881787,9.468630524220254,14.251906062146237,12.615369826170369,12.097184922271282,13.00960038,13.494000646402176,15.231564038847676,19.30037412549468,4.22,35.08,37.41,18.34,4.95,45.71,54.29,5.089058524173027,81.4327842,18.567215800000003
일일향,29910,5610,24300,997.0,7,16778,23,2707,30,19582,4280,33280.0,0.023403544,0.076897359,0.1003009027081243,127600,166800,258400,306800,310900,283200,352100,7.894728219099019,8.367906783928959,7.413660256490454,7.492563317045561,8.214418330162577,7.911989931468937,8.386359734914459,8.204326473810303,7.938060943345064,8.549812397871257,9.683015628343693,9.943157983519717,14.58014485601512,14.639178594180883,14.586416720191757,14.567840595617906,14.620166519675315,13.514599245865597,13.491653468453435,1.08,16.79,33.92,27.81,20.41,44.51,55.49,0.3799654576856649,56.21560902,43.78439098
족슐랭,1110,260,850,37.0,7,579,1,240,8,823,180,1580.0,0.6306306306306306,0.09009009,0.7207207207207207,0,0,0,0,0,8990,28100,7.779189108806632,7.001357837334703,6.9485920105576495,7.555583926070549,8.149310852643945,9.605568249432189,9.024676185072114,8.418675032379316,7.100881112585562,10.986421165266304,8.812385366423344,8.617359153427708,14.038637842151545,14.66840125591841,14.24283969343042,14.467992364149044,15.230585184315586,14.073706791966146,13.277836868068851,3.65,27.01,29.2,23.84,16.3,55.11,44.89,5.0163576881134135,66.50919060000001,33.4908094
줄리앙와플,220,10,210,7.333333333333333,7,1610,0,362,7,1982,20,170.0,3.1818181818181817,0.0,3.1818181818181817,32700,22200,19900,12600,18500,22600,10500,8.453563045874986,7.535430377993893,8.330099524707984,8.436319081229717,8.189129884355316,7.988807963308285,8.337401938329604,8.563475852182636,8.699584281599416,9.241855969703836,7.908842896825092,8.315489183889206,14.32391503788323,15.088748419766606,14.86030037273214,14.63002553125287,14.142049364171488,13.280457225698669,13.674504048494992,18.23,36.46,15.47,23.76,6.08,18.78,81.22,2.3859649122807016,82.1096298,17.890370200000007
챔스빈커피,550,90,460,18.33333333333333,7,232,0,19,7,252,80,480.0,1.2727272727272727,0.0,1.2727272727272727,0,0,0,0,0,770,9500,5.940590300277035,8.617477773118127,10.371572491387242,7.840647542,8.414671889821888,8.656796685892687,8.039331798,8.622986944099178,9.764933316012131,9.381262305405723,7.739075216773841,6.610653737751562,14.484255252780612,14.842816303746517,14.754989357169956,14.80589283528034,14.964600225513836,13.236830857420918,12.91061516808781,4.28,30.14,26.88,33.4,5.3,14.87,85.13,2.929427430093209,58.3758696,41.6241304
천하무족,3410,290,3120,113.66666666666669,7,646,0,170,7,820,3040,22540.0,0.2052785923753665,0.0,0.2052785923753665,2340,2060,4850,5170,6740,4690,6090,6.279573462510965,6.794845134785395,6.4055569711767735,7.033980169132431,9.596352205,8.581274191389419,11.358535326258554,8.563997398384824,6.488831126264584,7.263125684532805,7.198802721155055,14.435125609662954,14.314256415561864,13.338424453821846,12.941101600713836,14.854398751995037,17.005785936682187,15.888522494958544,11.657510346266688,1.56,28.71,33.2,25.59,10.94,43.55,56.45,3.250099088386841,73.26679139999999,26.733208600000005
청맥살롱,270,80,190,9.0,7,548,0,115,7,666,60,370.0,2.592592592592593,0.0,2.592592592592593,0,0,3150,8250,7380,4860,3980,7.970824178082367,7.911447983607143,9.620101256924356,8.994863018434135,9.755155472280874,8.661703103668248,7.518527888431042,6.694438105354212,7.504997373782525,9.176045688435412,9.752136994190275,6.439758936809403,14.97073451103901,15.313703070262283,14.64883396152855,14.668380549198067,14.20623602092834,13.150731630998576,13.041380256045173,3.57,37.5,14.88,33.33,10.71,32.14,67.86,4.7114252061248525,84.4458114,15.554188600000003
청킴제과,1000,150,850,33.333333333333336,7,283,1,18,8,303,120,930.0,0.7000000000000001,0.1,0.8,0,0,0,0,0,0,4570,1.571597666659515,1.8208754659779007,2.0778547565218166,65.76124793801719,9.376864315617125,5.707480086769514,4.143006637905519,2.665756011,2.238123035369767,1.5982477924602778,1.7130134180598846,1.325932875577121,30.44963695635702,12.656986533826498,9.399037414125717,8.562175961,8.635039337,8.651688861047607,21.645434937011863,2.45,35.26,29.92,23.14,9.23,13.79,86.21,10.207939508506616,69.5808438,30.419156200000003
코끼리탭룸,800,150,650,26.666666666666668,7,369,1,21,8,392,90,810.0,0.8750000000000001,0.125,1.0,0,0,1360,6440,9560,11000,10800,7.679216293,8.542898939,7.859564599426847,8.399089355,8.517373585,7.620568097845562,8.958456940327926,7.895983126,6.926340630560119,7.601324316878983,9.497159937131457,10.502024180647004,12.777265433507852,14.207261693737063,14.208410815332783,14.771015149685027,16.939926425798213,15.697334482645308,11.398785999293755,1.33,32.84,31.36,31.95,2.51,34.76,65.24,1.555793991416309,66.625374,33.374626
코소코소,530,60,470,17.666666666666668,7,1315,1,147,8,1469,100,830.0,1.3207547169811322,0.1886792452830188,1.509433962264151,2400,6820,15800,12300,10300,10400,10200,7.968943922766967,7.976671782263535,7.812441489019882,9.633044116434526,8.139042045,8.054393349361488,8.586602406,8.357431957382552,8.370772119023338,9.063193727997474,7.459641563577548,8.577821520619784,15.091074836653345,15.063126627148684,14.879816588895284,15.042955344106018,14.898454010064132,12.776744466555591,12.247828126576929,15.22,30.68,28.5,17.87,7.73,29.47,70.53,1.4519731943410277,82.1096298,17.890370200000007
코요테살룬,460,120,340,15.333333333333334,7,2602,3,149,10,2765,90,770.0,1.5217391304347827,0.6521739130434783,2.1739130434782608,31900,29200,19800,48400,28000,20000,18300,7.139086661693421,16.588266174583076,7.410190889208872,7.090693117140999,8.080874431119657,8.764821442,7.983032424569432,8.379316597769796,6.700967108757966,7.078649345972016,7.124896903392503,7.659204903690535,13.216569477220796,13.391139819146622,14.236410812940296,19.99201366586309,16.844567827825507,13.005669645270002,9.313628752,2.4,31.53,38.44,17.42,10.21,24.92,75.08,1.6597510373443984,84.4458114,15.554188600000003
쿠시라쿠,490,70,420,16.333333333333332,7,270,0,9,7,280,90,730.0,1.4285714285714286,0.0,1.4285714285714286,10,0,2930,7870,7610,6510,7740,8.503503538,9.493372292961183,8.384851510842694,8.800864872354001,7.802409968803804,7.971710841,7.270770592898305,6.929433975901397,6.951426614934168,8.061026539225091,9.659722026,10.17090722698311,13.108475358450884,14.086668971119405,13.916334697966477,14.873598865875728,17.252180576395276,15.98750254099186,10.775238989200387,0.97,34.38,46.0,15.25,3.39,42.62,57.38,1.7647058823529411,56.53517386199999,43.46482613800001
큐스시,970,120,850,32.333333333333336,7,658,0,58,7,720,140,1110.0,0.7216494845360825,0.0,0.7216494845360825,10700,11600,12500,16900,22200,17800,16500,7.860911859684474,8.436002692616308,8.694800388847497,8.867324996516954,8.783566346368527,8.350490590395282,8.122088896142825,7.190899210336804,7.069870236500374,8.003449699189662,8.911423627798683,9.709171456,13.325459081057769,13.905092609885328,14.109255825169653,14.788626226851743,17.165341088024018,16.759756803117497,9.946468365893988,0.88,17.38,31.49,39.55,10.71,47.23,52.77,2.417962003454232,67.218708,32.78129199999999
크로와상타이야끼,120,20,100,4.0,7,1873,1,192,8,2075,30,220.0,5.833333333333333,0.8333333333333334,6.666666666666667,54800,15600,3030,1040,790,710,1420,15.74471088514481,15.800738787515323,11.268868849996425,8.566306799145638,7.858922961972089,8.393240324740347,5.264275252746674,6.469791805913753,5.650950043255122,4.754596508492642,4.1703327888532815,6.057264992223868,14.896947930127746,15.78159500699094,14.208359845656371,14.488008160280687,13.72792088227484,13.699842735843054,13.197325438826349,5.19,25.97,38.96,25.97,3.9,41.56,58.44,6.555772994129158,62.3387154,37.6612846
테이스트오브비엣,140,30,110,4.666666666666667,7,168,0,8,7,177,30,240.0,5.0,0.0,5.0,0,0,0,5290,590,210,1240,6.523279305863071,5.529937719,8.986152815289879,7.559778841868304,10.697801924819911,12.860781401594895,9.376177320643722,8.827307397863834,8.081296524281878,7.598047286335088,6.703953906284044,7.255485556,15.557000738817068,15.652179678113992,15.435258214745623,13.900885576198736,13.96169393737708,12.784435405694047,12.70854644905345,5.6,27.2,16.8,46.4,4.0,41.6,58.4,5.025125628140704,83.2777206,16.722279400000005
토핑빨,220,40,180,7.333333333333333,7,498,0,90,7,591,40,460.0,3.1818181818181817,0.0,3.1818181818181817,0,0,100,3040,16000,14200,13500,9.228641604946628,16.07901736275791,9.614639841990371,8.382958757,7.831707456916333,6.918128522599297,6.576717792475842,6.019722218565981,6.347366064813833,5.470028181335734,6.032259333769705,11.498812863103696,12.254738981378557,12.444546829664692,13.065978065948316,15.801377739270272,14.819597800732328,15.372416075279355,16.24134450772649,1.23,48.77,27.16,12.35,10.49,53.09,46.91,5.176613885505481,75.0189276,24.9810724
퍽앤어니언,530,100,430,17.666666666666668,7,197,0,14,7,212,80,620.0,1.3207547169811322,0.0,1.3207547169811322,0,0,0,0,0,0,11900,5.83059126,18.72611700480716,8.245807170697594,6.830483533475917,6.915955914055896,7.1541446090767336,7.8642621349595805,11.927898631147478,8.684549017093948,7.070748972335222,5.539269942676463,5.210171810150296,15.192136697273046,15.553499242786105,14.416823724527198,14.733329902124773,13.834276940862535,14.41965473438627,11.85027875804007,7.23,46.15,35.66,6.06,4.9,58.74,41.26,6.456953642384105,83.86176599999999,16.138234000000004
플루프커피,290,10,280,9.666666666666666,7,961,0,29,7,995,60,660.0,2.413793103448276,0.0,2.413793103448276,0,0,0,0,1150,6250,10100,13.56304381924471,10.254889141676909,7.297391084806884,6.352469027808389,6.367636602,6.974574972444106,9.413311914894098,9.331337588,6.515576976,6.493680472606781,7.412467451290052,10.023620949432768,13.475101986702583,13.394077005343078,13.195702408490137,13.305045377967426,13.897330335303486,16.81566920916302,15.917073677030272,6.07,48.6,37.38,3.27,4.67,17.76,82.24,2.153558052434457,84.4458114,15.554188600000003
필라멘,500,70,430,16.666666666666668,7,472,2,110,9,585,70,590.0,1.4,0.4,1.7999999999999998,30,140,10,30,20,2500,6400,8.587962099607054,8.005806202422793,7.754315032995658,8.176902927199665,8.054481955,9.504447305562746,8.606591134,8.05931514,8.2771522,8.521274328003319,8.502268842239365,7.949482833021534,13.60951381743477,13.819848026890858,14.529915961762748,12.706556899148357,14.49153561038569,14.291956519099273,16.550673165278308,5.91,23.63,45.73,18.82,5.91,41.36,58.64,1.7221584385763489,56.7492054,43.250794600000006
홍베이팡,200,40,160,6.666666666666667,7,1056,0,555,7,1619,50,360.0,3.5000000000000004,0.0,3.5000000000000004,0,0,180,168500,54700,24200,8560,4.372454567341032,5.735615117882416,7.561564857684093,8.268108278527771,10.817840492481198,13.530024254391812,14.883874072983478,8.119117387736615,8.758309526068281,7.061867950372029,5.820661863678492,5.070561630852782,14.536213240299483,15.263326689340976,15.190155977860083,15.165769478148931,14.962337545931543,12.971584101304096,11.910612967114876,9.52,23.13,34.01,23.13,10.2,30.61,69.39,10.064365125804564,63.2558622,36.7441378
11시 들쌈밥,420,50,370,14.0,6,248,0,23,6,272,90,870.0,1.4285714285714286,0.0,1.4285714285714286,0,0,0,0,520,5770,6090,7.667792741923485,7.902368585099808,8.271977349971465,9.292438110387492,9.217288825242084,7.674584215159869,8.281353306395015,8.560726749391906,8.418559435913963,10.302867222985489,7.376090949836287,7.033952507693144,12.733417050812236,12.61870128804317,12.676484657222892,13.089529355526608,12.90196115125526,15.99664088450144,19.9832656126384,2.01,14.33,22.06,18.62,42.98,46.99,53.01,3.595080416272469,84.4458114,15.554188600000003
간성 동해반점,1020,110,910,34.0,6,489,4,196,10,688,160,1440.0,0.5882352941176471,0.392156862745098,0.9803921568627452,30,140,80,9110,31600,34200,26700,10.069509939382334,9.404580502567711,7.978250930269564,7.911924360047203,7.617553770542032,8.183767055359693,9.093950424133237,9.584175564223122,7.278765016901453,7.956129303072562,7.015342865908463,7.906050267592629,10.774642987972486,12.935952667582734,12.065579888817297,12.073398825832513,13.128899470324038,18.605976053764888,20.41555010570604,1.82,30.15,31.84,23.61,12.59,62.47,37.53,2.6734926052332195,64.52188611,35.47811389
고부기 멕시칸그릴,470,60,410,15.666666666666666,6,296,0,8,6,306,130,1010.0,1.276595744680851,0.0,1.276595744680851,0,0,0,10,60,260,2500,11.161160840032167,13.388029571709351,10.61577422,8.317331805828383,8.002537801858473,6.074871345935877,6.978874117020186,6.5700934593133535,5.204277144421613,6.909169414516675,6.725277109926285,10.05260316534554,13.1452485294713,12.405002355803884,11.494525320785677,12.183351293401373,15.910686199290646,19.21193040233044,15.649255898916692,18.51,49.72,8.84,13.81,9.12,29.01,70.99,2.1484375,84.4458114,15.554188600000003
구스카토,700,110,590,23.33333333333333,6,826,5,340,11,1172,110,850.0,0.8571428571428572,0.7142857142857143,1.5714285714285716,0,20,20,360,790,3610,6460,9.482196656756951,8.526154789816353,7.773489065527743,6.837712520474391,6.857059649783209,7.573273181102914,7.340525843499752,7.9632660854546415,10.07042688672723,9.988063477909526,9.258883778948524,8.328948063998764,13.649293757888469,13.61383538825192,13.662856154053705,13.860262547428029,13.77093766167778,14.843251459065554,16.59956303163454,5.66,28.32,38.94,20.0,7.08,21.24,78.76,2.318840579710145,60.121208016,39.878791984
그라동빵집,350,40,310,11.666666666666666,6,233,0,26,6,260,80,710.0,1.7142857142857144,0.0,1.7142857142857144,0,0,0,0,0,4550,10600,9.716242377,8.447068673944791,8.710175513199934,8.236711552286224,8.397288866,8.425701720668137,8.974120094873168,8.280468259,8.801285043916868,7.807917818,6.561564982165616,7.641455099391827,13.938011347590043,13.96159711219824,12.966277263217773,12.823091953958269,13.56365051422578,15.943156414690716,16.804215394119176,3.46,24.91,36.68,22.49,12.46,15.22,84.78,2.699896157840083,63.6958584,36.3041416
글레이셔박,70,10,60,2.333333333333333,6,565,1,43,7,611,0,0.0,8.571428571428571,1.4285714285714286,10.0,0,0,0,0,9330,4510,7660,5.896805796897629,6.674406892017816,6.709942619707794,10.019089687431142,13.21038073,10.47054474162914,8.748010608534296,7.536992170380673,9.576602001752264,7.403408137393316,7.533008203273176,6.220808411040962,13.898875620270296,13.100935243952092,12.769613456174405,14.151817627210551,12.62748566922052,17.373703521490334,16.07756886168181,17.19,46.88,20.31,12.5,3.13,31.25,68.75,8.202443280977311,83.86176599999999,16.138234000000004
꼬기만땅 점보비빔밥,680,90,590,22.666666666666668,6,394,0,104,6,500,110,830.0,0.8823529411764706,0.0,0.8823529411764706,0,0,250,940,9380,29700,16900,8.842983961237195,9.133493575462476,8.973558801491478,8.651503625602848,8.188058043852989,8.284124197672277,8.599832220586718,9.072791757496995,8.582269965508813,7.776884242555777,6.504510128074359,7.389989480458088,14.321066549859356,14.75023082498593,15.100170499263164,14.747302171953816,14.727856346702849,13.35555630450917,12.99781730272573,9.67,35.77,25.73,17.7,11.13,43.98,56.02,1.4854827819041188,69.83113984,30.16886016
니찌니찌,1070,170,900,35.666666666666664,6,361,1,62,7,425,180,1480.0,0.5607476635514018,0.093457944,0.6542056074766356,0,20,0,70,40,14000,19900,8.553422542481833,7.161248233,6.865373393419852,6.164449130976736,9.330541879978195,7.898836682135034,5.9532473802066495,11.847444840228288,9.146143979,8.350334455633208,9.787937880769643,8.941019601963873,13.670147740840209,16.56597279079719,16.700871447084168,15.22460637863974,15.299160583986492,12.955810234064286,9.583430824587914,2.06,21.9,37.84,25.23,12.96,45.99,54.01,3.665987780040733,64.36846334200001,35.631536657999995
단물곤물,1180,130,1050,39.333333333333336,6,2153,3,446,9,2612,160,1220.0,0.5084745762711864,0.2542372881355932,0.7627118644067797,54600,43900,46000,46400,32500,20100,19400,8.025938324336096,7.819374646453165,8.483540715739865,9.183662360942012,8.387415395458438,8.235306966589812,12.67323050835954,8.922502503082926,6.527815928126614,6.764242811,7.252205727677397,7.724764112,13.583651362587895,13.880933021343452,13.96956453010493,13.785542337924896,14.43897667787356,14.377908479758943,15.96342359040633,1.81,15.52,30.14,36.59,15.93,26.01,73.99,1.4162348877374784,68.60755938,31.39244062
